transecto,tempo,Henrique,Elildo,ambiente,Obs,S1,S2,B,grupo_max,total,Latitude,Longitude,Altitude,Data,Compriment,Azimute_Gr,Velocidade_km_h,id_view,FID_2,setor,aero,dens.observ
tf8,t15,0,0,c,,0,0,0,0,0,1.59240896814,-50.3141249344,93,27/nov/2017 16:50:25,1577,180.193555253,189.18,tf8t15,2,Piratuba_central,eurocopter,0
tf8,t2,0,0,am,,0,0,0,0,0,1.77755456418,-50.3148776293,102,27/nov/2017 16:43:55,1571,175.705128039,188.5,tf8t2,3,Piratuba_Noroeste,eurocopter,0
tf8,t3,0,0,m,,0,0,0,0,0,1.76299997605,-50.3144584503,83,27/nov/2017 16:44:25,1610,178.339995118,193.22,tf8t3,3,Piratuba_Noroeste,eurocopter,0
tf8,t4,0,0,m,,0,0,0,0,0,1.74883489497,-50.3142885491,87,27/nov/2017 16:44:55,1566,179.308502039,187.97,tf8t4,3,Piratuba_Noroeste,eurocopter,0
tf8,t5,0,0,c,,0,0,0,0,0,1.73491439782,-50.314274719,90,27/nov/2017 16:45:25,1539,179.942719129,184.71,tf8t5,3,Piratuba_Noroeste,eurocopter,0
tf8,t6,0,0,ac,,0,0,0,0,0,1.72072609887,-50.3144825902,91,27/nov/2017 16:45:55,1569,180.844644065,188.29,tf8t6,3,Piratuba_Noroeste,eurocopter,0
tf8,t7,0,0,m,,0,0,0,0,0,1.70638080686,-50.3146037087,87,27/nov/2017 16:46:25,1586,180.486782714,190.36,tf8t7,3,Piratuba_Noroeste,eurocopter,0
tf8,t8,0,0,m,,0,0,0,0,0,1.69233852066,-50.3146098275,91,27/nov/2017 16:46:55,1553,180.025123223,186.33,tf8t8,3,Piratuba_Noroeste,eurocopter,0
tf8,t9,0,0,c,,0,0,0,0,0,1.67816891335,-50.3145897109,98,27/nov/2017 16:47:25,1567,179.918144724,188.02,tf8t9,3,Piratuba_Noroeste,eurocopter,0
tg10,t1,0,0,cm,,0,0,0,0,0,1.98204341345,-50.3239820525,109,01/dez/2017 10:38:31,1534,275.829553258,184.09,tg10t1,0,Maraca_sul,eurocopter,0
tg10,t10,0,0,c,“>15 - >15 – 1 – 1”. ver caderno henrique (na foto: 16+34),0,0,1,50,50,1.98212329298,-50.4625047371,107,01/dez/2017 10:43:01,1702,271.341994521,204.29,tg10t10,0,Maraca_sul,eurocopter,91.5177672593357
tg10,t2,0,0,cm,,0,0,0,0,0,1.98181115091,-50.3392468393,119,01/dez/2017 10:39:01,1698,269.133852483,203.82,tg10t2,0,Maraca_sul,eurocopter,0
tg10,t3,0,0,cm,,0,0,0,0,0,1.98186404072,-50.3544605803,119,01/dez/2017 10:39:31,1693,270.198234764,203.11,tg10t3,0,Maraca_sul,eurocopter,0
tg10,t4,0,0,cm,,0,0,0,0,0,1.98181567714,-50.369981518,111,01/dez/2017 10:40:01,1727,269.822821664,207.21,tg10t4,0,Maraca_sul,eurocopter,0
tg10,t5,0,0,cm,,0,0,0,0,0,1.98176932521,-50.385324005,124,01/dez/2017 10:40:31,1707,269.828221281,204.84,tg10t5,0,Maraca_sul,eurocopter,0
tg10,t6,0,0,cm,,0,0,0,0,0,1.98182866909,-50.4006009456,117,01/dez/2017 10:41:01,1700,270.221474887,203.96,tg10t6,0,Maraca_sul,eurocopter,0
tg10,t7,0,0,cm,,0,0,0,0,0,1.98182657361,-50.4158591107,120,01/dez/2017 10:41:31,1698,269.992443069,203.7,tg10t7,0,Maraca_sul,eurocopter,0
tg10,t8,0,0,cm,,0,0,0,0,0,1.98192967102,-50.4317258019,114,01/dez/2017 10:42:01,1765,270.370293518,211.83,tg10t8,0,Maraca_sul,eurocopter,0
tg10,t9,0,0,m,,0,0,0,0,0,1.98176278733,-50.4472066741,112,01/dez/2017 10:42:31,1722,269.386405739,206.69,tg10t9,0,Maraca_sul,eurocopter,0
tg11,t1,0,0,a,,0,0,0,0,0,1.96601327509,-50.5035983585,221,01/dez/2017 10:47:31,1047,25.8147382045,125.63,tg11t1,0,,eurocopter,0
tg11,t10,0,0,cm,,0,0,0,0,0,1.96530994959,-50.3958161362,103,01/dez/2017 10:52:01,1337,89.5214228699,160.39,tg11t10,0,Maraca_sul,eurocopter,0
tg11,t11,0,0,c,,0,0,0,0,0,1.96525705978,-50.3828713764,111,01/dez/2017 10:52:31,1440,90.2324478756,172.82,tg11t11,0,Maraca_sul,eurocopter,0
tg11,t12,0,0,c,,0,0,0,0,0,1.96519201621,-50.3691116441,116,01/dez/2017 10:53:01,1531,90.2689520352,183.7,tg11t12,0,Maraca_sul,eurocopter,0
tg11,t13,0,0,m,,0,0,0,0,0,1.96515765041,-50.3550125286,120,01/dez/2017 10:53:31,1569,90.138561055,188.23,tg11t13,0,Maraca_sul,eurocopter,0
tg11,t14,0,0,m,,0,0,0,0,0,1.9647277426,-50.3401792422,103,01/dez/2017 10:54:01,1651,91.6497393039,198.13,tg11t14,0,Maraca_sul,eurocopter,0
tg11,t15,0,0,am,,0,0,0,0,0,1.96430504322,-50.3254794795,99,01/dez/2017 10:54:31,1636,91.6368184217,196.33,tg11t15,0,Maraca_sul,eurocopter,0
tg11,t2,0,0,cm,,0,0,0,0,0,1.96522311307,-50.492018424,123,01/dez/2017 10:48:01,1295,93.8796081517,155.4,tg11t2,0,,eurocopter,0
tg11,t3,0,0,m,,0,0,0,0,0,1.96490929462,-50.480536893,112,01/dez/2017 10:48:31,1278,91.5558988278,153.35,tg11t3,0,Maraca_sul,eurocopter,0
tg11,t4,0,0,cm,,0,0,0,0,0,1.96464375593,-50.46812254,85,01/dez/2017 10:49:01,1382,91.2176620029,165.81,tg11t4,0,Maraca_sul,eurocopter,0
tg11,t5,0,0,m,,0,0,1,20,20,1.96478825994,-50.4559517652,90,01/dez/2017 10:49:31,1354,89.3236993029,162.5,tg11t5,0,Maraca_sul,eurocopter,54.7075879424476
tg11,t6,0,0,c,,0,0,0,0,0,1.96493569762,-50.4442823119,89,01/dez/2017 10:50:01,1298,89.2803517837,155.81,tg11t6,0,Maraca_sul,eurocopter,0
tg11,t7,0,0,c,,0,0,0,0,0,1.96476185694,-50.4324030597,91,01/dez/2017 10:50:31,1322,90.8330860723,158.61,tg11t7,0,Maraca_sul,eurocopter,0
tg11,t8,0,0,c,,0,0,0,0,0,1.96489077061,-50.4199020378,91,01/dez/2017 10:51:01,1391,89.412563303,166.9,tg11t8,0,Maraca_sul,eurocopter,0
tg11,t9,0,0,cm,,0,0,0,0,0,1.96520903148,-50.4078293312,92,01/dez/2017 10:51:31,1344,88.4989210271,161.23,tg11t9,0,Maraca_sul,eurocopter,0
tg12,t1,0,0,m,,0,0,0,0,0,1.94679038599,-50.3269650042,95,01/dez/2017 10:56:31,1739,271.087575167,208.66,tg12t1,0,Maraca_sul,eurocopter,0
tg12,t10,0,0,c,,0,0,0,0,0,1.94724468514,-50.4664350115,146,01/dez/2017 11:01:01,1659,272.162473126,199.03,tg12t10,0,Maraca_sul,eurocopter,0
tg12,t2,0,0,m,,0,0,0,0,0,1.9465644937,-50.3421833552,103,01/dez/2017 10:57:01,1693,269.155053785,203.2,tg12t2,0,Maraca_sul,eurocopter,0
tg12,t3,0,0,c,,0,0,0,0,0,1.94617305882,-50.3576012794,94,01/dez/2017 10:57:31,1716,268.554818796,205.91,tg12t3,0,Maraca_sul,eurocopter,0
tg12,t4,0,0,c,,0,0,0,0,0,1.94594448432,-50.3730172757,90,01/dez/2017 10:58:01,1715,269.155986274,205.84,tg12t4,0,Maraca_sul,eurocopter,0
tg12,t5,0,0,cm,,0,0,0,0,0,1.94594113156,-50.3886084538,90,01/dez/2017 10:58:31,1735,269.988019026,208.15,tg12t5,0,Maraca_sul,eurocopter,0
tg12,t6,0,0,c,,0,0,0,0,0,1.94537384436,-50.4042244423,96,01/dez/2017 10:59:01,1739,267.932485585,208.62,tg12t6,0,Maraca_sul,eurocopter,0
tg12,t7,0,0,c,,0,0,0,0,0,1.9457039237,-50.420081662,105,01/dez/2017 10:59:31,1765,271.185461015,211.75,tg12t7,0,Maraca_sul,eurocopter,0
tg12,t8,0,0,c,,0,0,0,0,0,1.94595160894,-50.4359660391,105,01/dez/2017 11:00:01,1767,270.888150222,212.09,tg12t8,0,Maraca_sul,eurocopter,0
tg12,t9,0,0,c,“>15 fora?”,0,0,0,0,0,1.94667882286,-50.4515391961,121,01/dez/2017 11:00:31,1735,272.657521009,208.14,tg12t9,0,Maraca_sul,eurocopter,0
tg13,t1,0,0,a,,0,0,0,0,0,1.93797145039,-50.4924977012,155,01/dez/2017 11:02:01,,0,,tg13t1,0,,eurocopter,
tg13,t10,0,0,c,,0,0,0,0,0,1.92920406349,-50.3766763117,100,01/dez/2017 11:06:31,1479,90.1246882627,177.53,tg13t10,0,Maraca_sul,eurocopter,0
tg13,t11,0,0,cm,,0,0,0,0,0,1.92936767824,-50.3629438207,91,01/dez/2017 11:07:01,1528,89.3213343749,183.36,tg13t11,0,Maraca_sul,eurocopter,0
tg13,t2,0,0,m,,0,0,0,0,0,1.9307385385,-50.4831881728,178,01/dez/2017 11:02:31,1309,127.674489503,157.05,tg13t2,0,,eurocopter,0
tg13,t3,0,0,c,,0,0,0,0,0,1.93003990687,-50.4714904726,173,01/dez/2017 11:03:01,1304,93.3967895353,156.45,tg13t3,0,,eurocopter,0
tg13,t4,0,0,c,,0,0,0,0,0,1.9295736216,-50.4583340697,160,01/dez/2017 11:03:31,1465,92.0171701298,175.76,tg13t4,0,Maraca_sul,eurocopter,0
tg13,t5,0,0,c,,0,0,0,0,0,1.92981644534,-50.4442125745,137,01/dez/2017 11:04:01,1572,89.0206705741,188.58,tg13t5,0,Maraca_sul,eurocopter,0
tg13,t6,0,0,cm,,0,0,0,0,0,1.92966221832,-50.4308436066,107,01/dez/2017 11:04:31,1488,90.6566741208,178.53,tg13t6,0,Maraca_sul,eurocopter,0
tg13,t7,0,0,m,,0,0,0,0,0,1.92975576036,-50.4173896462,110,01/dez/2017 11:05:01,1497,89.6038557428,179.63,tg13t7,0,Maraca_sul,eurocopter,0
tg13,t8,0,0,c,,0,0,0,0,0,1.9293661695,-50.4036913533,100,01/dez/2017 11:05:31,1525,91.6188997836,182.96,tg13t8,0,Maraca_sul,eurocopter,0
tg13,t9,0,0,c,,0,0,0,0,0,1.92923323251,-50.3899738658,97,01/dez/2017 11:06:01,1526,90.551608737,183.15,tg13t9,0,Maraca_sul,eurocopter,0
tg14,t1,0,0,c,,0,0,0,0,0,1.9118212536,-50.3404940665,96,01/dez/2017 11:09:31,1712,263.43775358,205.46,tg14t1,0,,eurocopter,0
tg14,t2,0,0,c,,0,0,0,0,0,1.91165604629,-50.3558682371,98,01/dez/2017 11:10:01,1711,269.388368902,205.27,tg14t2,0,Maraca_sul,eurocopter,0
tg14,t3,0,0,c,,0,0,0,0,0,1.9110087119,-50.3710272443,109,01/dez/2017 11:10:31,1688,267.570020368,202.57,tg14t3,0,Maraca_sul,eurocopter,0
tg14,t4,0,0,c,,0,0,0,0,0,1.91042809747,-50.3868485056,113,01/dez/2017 11:11:01,1761,267.911426791,211.37,tg14t4,0,Maraca_sul,eurocopter,0
tg14,t5,0,0,c,,0,0,0,0,0,1.90941380337,-50.4029695876,100,01/dez/2017 11:11:31,1797,266.422150277,215.66,tg14t5,0,Maraca_sul,eurocopter,0
tg14,t6,0,0,c,,0,0,0,0,0,1.90958244726,-50.4182719253,118,01/dez/2017 11:12:01,1703,270.62780077,204.32,tg14t6,0,Maraca_sul,eurocopter,0
tg14,t7,0,0,c,,0,0,0,0,0,1.90993021242,-50.4331224784,122,01/dez/2017 11:12:31,1653,271.333508193,198.32,tg14t7,0,Maraca_sul,eurocopter,0
tg14,t8,0,0,cm,,0,0,0,0,0,1.91031628288,-50.4491495155,135,01/dez/2017 11:13:01,1784,271.371718803,214.04,tg14t8,0,Maraca_sul,eurocopter,0
tg15,t1,0,0,c,,0,0,0,0,0,1.89368859865,-50.4562669247,153,01/dez/2017 11:15:01,1356,100.917601129,162.72,tg15t1,0,Maraca_sul,eurocopter,0
tg15,t2,0,0,c,,0,0,0,0,0,1.89313773997,-50.443512518,141,01/dez/2017 11:15:31,1420,92.4576614651,170.45,tg15t2,0,Maraca_sul,eurocopter,0
tg15,t3,0,0,c,,0,0,0,0,0,1.89310094342,-50.4299371038,112,01/dez/2017 11:16:01,1511,90.154122991,181.28,tg15t3,0,Maraca_sul,eurocopter,0
tg15,t4,0,0,c,,0,0,0,0,0,1.89308392815,-50.4175191466,90,01/dez/2017 11:16:31,1382,90.0778199368,165.81,tg15t4,0,Maraca_sul,eurocopter,0
tg15,t5,0,0,c,,0,0,0,0,0,1.89278285019,-50.4053815641,81,01/dez/2017 11:17:01,1351,91.4120267202,162.1,tg15t5,0,Maraca_sul,eurocopter,0
tg15,t6,0,0,c,,0,0,0,0,0,1.89265762456,-50.3932573926,90,01/dez/2017 11:17:31,1349,90.5879274537,161.88,tg15t6,0,Maraca_sul,eurocopter,0
tg15,t7,0,0,c,,0,0,0,0,0,1.89267229289,-50.3807640821,78,01/dez/2017 11:18:01,1390,89.9329364193,166.81,tg15t7,0,Maraca_sul,eurocopter,0
tg15,t8,0,0,c,,0,0,0,0,0,1.89193820581,-50.3680281155,88,01/dez/2017 11:18:31,1419,93.2783780519,170.32,tg15t8,0,Maraca_sul,eurocopter,0
tg16,t1,0,0,ac,,0,0,0,0,0,1.87474038452,-50.3808244318,117,01/dez/2017 11:20:01,1765,268.291073187,211.77,tg16t1,0,,eurocopter,0
tg16,t2,0,0,c,,0,0,0,0,0,1.87472814694,-50.3964463715,138,01/dez/2017 11:20:31,1738,269.955648676,208.59,tg16t2,0,Maraca_sul,eurocopter,0
tg16,t3,0,0,c,,0,0,0,0,0,1.87453729101,-50.4122873303,131,01/dez/2017 11:21:01,1763,269.314226771,211.51,tg16t3,0,Maraca_sul,eurocopter,0
tg16,t4,0,0,c,,0,0,0,0,0,1.87456830405,-50.4288108274,135,01/dez/2017 11:21:31,1838,270.107146944,220.61,tg16t4,0,Maraca_sul,eurocopter,0
tg1,t1,0,0,cm,,0,0,0,0,0,2.14442107826,-50.5362417642,117,01/dez/2017 09:34:01,1270,87.4649221583,152.42,tg1t1,1,Maraca_norte,eurocopter,0
tg1,t2,0,0,cm,,0,0,0,0,0,2.1447400935,-50.5240182672,95,01/dez/2017 09:34:31,1360,88.5137246379,163.25,tg1t2,1,Maraca_norte,eurocopter,0
tg1,t3,0,0,m,,0,0,0,0,0,2.1450131759,-50.5112092942,78,01/dez/2017 09:35:01,1425,88.7857331947,171.04,tg1t3,1,Maraca_norte,eurocopter,0
tg1,t4,0,0,m,,0,0,0,0,0,2.14541014284,-50.4987656046,91,01/dez/2017 09:35:31,1385,88.1835250246,166.2,tg1t4,1,Maraca_norte,eurocopter,0
tg1,t5,0,0,m,,0,0,0,0,0,2.14567802846,-50.4869480431,88,01/dez/2017 09:36:01,1315,88.708969077,157.79,tg1t5,1,Maraca_norte,eurocopter,0
tg1,t6,0,0,m,,0,0,0,0,0,2.1458675433,-50.475368863,93,01/dez/2017 09:36:31,1288,89.0677287133,154.59,tg1t6,1,Maraca_norte,eurocopter,0
tg1,t7,0,0,m,,0,0,0,0,0,2.14584449306,-50.4635522235,87,01/dez/2017 09:37:01,1315,90.1108739121,157.74,tg1t7,1,Maraca_norte,eurocopter,0
tg1,t8,0,0,m,,0,0,0,0,0,2.14560183696,-50.4519815091,97,01/dez/2017 09:37:31,1287,91.1939979318,154.5,tg1t8,1,Maraca_norte,eurocopter,0
tg1,t9,0,0,m,,0,0,0,0,0,2.14526496828,-50.4398844112,87,01/dez/2017 09:38:01,1346,91.5853336446,161.55,tg1t9,1,Maraca_norte,eurocopter,0
tg2,t1,0,0,m,,0,0,0,0,0,2.12747521698,-50.4111439548,109,01/dez/2017 09:40:01,,0,,tg2t1,0,,eurocopter,
tg2,t2,0,0,m,,0,0,0,0,0,2.12671514601,-50.4260805063,120,01/dez/2017 09:40:31,1664,267.104649474,199.65,tg2t2,1,Maraca_norte,eurocopter,0
tg2,t3,0,0,m,,0,0,0,0,0,2.12683400139,-50.4418823216,93,01/dez/2017 09:41:01,1758,270.428656833,210.97,tg2t3,1,Maraca_norte,eurocopter,0
tg2,t4,0,0,m,,0,0,0,0,0,2.12701940909,-50.4562687688,75,01/dez/2017 09:41:31,1601,270.734204814,192.08,tg2t4,1,Maraca_norte,eurocopter,0
tg2,t5,0,0,m,,0,0,0,0,0,2.12671129033,-50.4688230995,65,01/dez/2017 09:42:01,1397,268.602747629,167.64,tg2t5,1,Maraca_norte,eurocopter,0
tg2,t6,0,0,c,,0,0,0,0,0,2.12696341798,-50.481584128,73,01/dez/2017 09:42:31,1420,271.125328115,170.39,tg2t6,1,Maraca_norte,eurocopter,0
tg2,t7,0,0,cm,,0,0,0,0,0,2.12687825784,-50.4949417803,81,01/dez/2017 09:43:01,1486,269.637162103,178.32,tg2t7,1,Maraca_norte,eurocopter,0
tg3,t1,0,0,m,,0,0,0,0,0,2.10835617967,-50.5017004441,82,01/dez/2017 09:46:01,1375,94.4566427294,165.03,tg3t1,1,Maraca_norte,eurocopter,0
tg3,t2,0,0,m,,0,0,0,0,0,2.10873336531,-50.4898106307,81,01/dez/2017 09:46:31,1323,88.1936893718,158.8,tg3t2,1,Maraca_norte,eurocopter,0
tg3,t3,0,0,m,,0,0,0,0,0,2.10861476138,-50.4776685219,78,01/dez/2017 09:47:01,1351,90.5560585586,162.1,tg3t3,1,Maraca_norte,eurocopter,0
tg3,t4,0,0,m,,0,0,0,0,0,2.10864862427,-50.4656659719,68,01/dez/2017 09:47:31,1335,89.8391024606,160.23,tg3t4,1,Maraca_norte,eurocopter,0
tg3,t5,0,0,m,,0,0,0,0,0,2.10867544636,-50.4540599696,78,01/dez/2017 09:48:01,1291,89.8681692186,154.94,tg3t5,0,Maraca_sul,eurocopter,0
tg3,t6,0,0,m,,0,0,0,0,0,2.10853085853,-50.4425151553,87,01/dez/2017 09:48:31,1284,90.7130116653,154.13,tg3t6,0,Maraca_sul,eurocopter,0
tg3,t7,0,0,c,,0,0,0,0,0,2.10839306004,-50.4300820269,91,01/dez/2017 09:49:01,1383,90.6309466684,165.99,tg3t7,0,Maraca_sul,eurocopter,0
tg3,t8,0,0,c,,0,0,0,0,0,2.10862481967,-50.4181220569,95,01/dez/2017 09:49:31,1331,88.8963174623,159.69,tg3t8,0,Maraca_sul,eurocopter,0
tg4,t1,0,0,c,,0,0,0,0,0,2.08946001716,-50.3895098437,102,01/dez/2017 09:52:01,1564,233.328745743,187.68,tg4t1,0,Maraca_sul,eurocopter,0
tg4,t2,0,0,cm,,0,0,0,0,0,2.0907946676,-50.4049585294,104,01/dez/2017 09:52:31,1725,274.908346878,206.99,tg4t2,0,Maraca_sul,eurocopter,0
tg4,t3,0,0,m,,0,0,0,0,0,2.09030784667,-50.4207496997,98,01/dez/2017 09:53:01,1758,268.245124453,210.9,tg4t3,0,Maraca_sul,eurocopter,0
tg4,t4,0,0,m,,0,0,0,0,0,2.09013031796,-50.4362314101,103,01/dez/2017 09:53:31,1722,269.347258097,206.69,tg4t4,0,Maraca_sul,eurocopter,0
tg4,t5,0,0,m,,0,0,0,0,0,2.0899565611,-50.4514671117,104,01/dez/2017 09:54:01,1695,269.350807541,203.4,tg4t5,0,Maraca_sul,eurocopter,0
tg4,t6,0,0,m,,0,0,0,0,0,2.08984524943,-50.4667967744,103,01/dez/2017 09:54:31,1705,269.586757217,204.65,tg4t6,0,Maraca_sul,eurocopter,0
tg4,t7,0,0,cm,,0,0,0,0,0,2.0902023185,-50.4824578576,91,01/dez/2017 09:55:01,1743,271.298524143,209.13,tg4t7,0,Maraca_sul,eurocopter,0
tg4,t8,0,0,cm,,0,0,0,0,0,2.09009276703,-50.4981391411,89,01/dez/2017 09:55:31,1745,269.602427986,209.34,tg4t8,0,Maraca_sul,eurocopter,0
tg5,t1,0,0,c,,0,0,0,0,0,2.072275104,-50.5120064132,94,01/dez/2017 09:58:01,1337,87.6003100989,160.43,tg5t1,0,Maraca_sul,eurocopter,0
tg5,t10,0,0,cm,,0,0,0,0,0,2.07318780944,-50.401570648,96,01/dez/2017 10:02:31,1331,89.4591553569,159.72,tg5t10,0,Maraca_sul,eurocopter,0
tg5,t11,0,0,ac,,0,0,0,0,0,2.07300944254,-50.3894035611,96,01/dez/2017 10:03:01,1354,90.8345956031,162.44,tg5t11,0,Maraca_sul,eurocopter,0
tg5,t2,0,0,c,,0,0,0,0,0,2.07241172902,-50.5004478525,93,01/dez/2017 09:58:31,1286,89.3266594306,154.31,tg5t2,0,Maraca_sul,eurocopter,0
tg5,t3,14,10,c,,0,0,1,14,14,2.07253242843,-50.4882204998,96,01/dez/2017 09:59:01,1360,89.4376288579,163.24,tg5t3,0,Maraca_sul,eurocopter,35.7434640522876
tg5,t4,0,0,cm,,0,0,0,0,0,2.07292621024,-50.4753265344,110,01/dez/2017 09:59:31,1435,88.2610479242,172.22,tg5t4,0,Maraca_sul,eurocopter,0
tg5,t5,0,0,m,,0,0,0,0,0,2.07284264266,-50.4623998795,96,01/dez/2017 10:00:01,1438,90.3679284858,172.58,tg5t5,0,Maraca_sul,eurocopter,0
tg5,t6,0,0,m,,0,0,0,0,0,2.07280249335,-50.4500281904,96,01/dez/2017 10:00:31,1376,90.1845929741,165.16,tg5t6,0,Maraca_sul,eurocopter,0
tg5,t7,0,0,m,,0,0,0,0,0,2.07280031405,-50.4377462715,107,01/dez/2017 10:01:01,1366,90.0098830492,163.96,tg5t7,0,Maraca_sul,eurocopter,0
tg5,t8,0,0,cm,,0,0,0,0,0,2.07285135984,-50.4257795122,110,01/dez/2017 10:01:31,1331,89.756857376,159.75,tg5t8,0,Maraca_sul,eurocopter,0
tg5,t9,0,0,c,,0,0,0,0,0,2.07307423465,-50.413534306,97,01/dez/2017 10:02:01,1363,88.9633457621,163.5,tg5t9,0,Maraca_sul,eurocopter,0
tg6,t1,0,0,cm,,0,0,0,0,0,2.05535463989,-50.364653226,135,01/dez/2017 10:05:31,1698,240.574862108,203.77,tg6t1,0,Maraca_sul,eurocopter,0
tg6,t10,0,0,cm,,0,0,0,0,0,2.05383868888,-50.4984873254,122,01/dez/2017 10:10:01,1535,272.512509513,184.21,tg6t10,0,Maraca_sul,eurocopter,0
tg6,t2,0,0,cm,,0,0,0,0,0,2.05504417419,-50.3802875709,139,01/dez/2017 10:06:01,1740,268.869531227,208.76,tg6t2,0,Maraca_sul,eurocopter,0
tg6,t3,0,0,c,,0,0,0,0,0,2.05438862555,-50.3958894778,125,01/dez/2017 10:06:31,1737,267.608817485,208.47,tg6t3,0,Maraca_sul,eurocopter,0
tg6,t4,0,0,c,,0,0,0,0,0,2.05413146876,-50.4114897922,123,01/dez/2017 10:07:01,1736,269.061606781,208.29,tg6t4,0,Maraca_sul,eurocopter,0
tg6,t5,3,3,m,,0,0,1,3,3,2.05409416929,-50.4266205523,136,01/dez/2017 10:07:31,1683,269.859883342,202,tg6t5,0,Maraca_sul,eurocopter,4.36894900562721
tg6,t6,0,0,m,,0,0,0,0,0,2.05370021984,-50.4412881285,162,01/dez/2017 10:08:01,1633,268.471052019,195.9,tg6t6,0,Maraca_sul,eurocopter,0
tg6,t7,0,0,m,,0,0,0,0,0,2.05359192565,-50.4563699383,158,01/dez/2017 10:08:31,1678,269.59135564,201.35,tg6t7,0,Maraca_sul,eurocopter,0
tg6,t8,0,0,cm,,0,0,0,0,0,2.05345488153,-50.471624583,144,01/dez/2017 10:09:01,1697,269.488668038,203.66,tg6t8,0,Maraca_sul,eurocopter,0
tg6,t9,0,0,cm,,0,0,0,0,0,2.05323016271,-50.4847017769,125,01/dez/2017 10:09:31,1455,269.021711659,174.62,tg6t9,0,Maraca_sul,eurocopter,0
tg7,t1,0,0,am,,0,0,0,0,0,2.03592748381,-50.522936834,115,01/dez/2017 10:12:31,1302,113.712114789,156.24,tg7t1,0,,eurocopter,0
tg7,t10,0,0,c,,0,0,0,0,0,2.03717169352,-50.4131738003,100,01/dez/2017 10:17:01,1376,91.3000657623,165.13,tg7t10,0,Maraca_sul,eurocopter,0
tg7,t11,0,0,m,,0,0,0,0,0,2.03705602325,-50.4015463404,93,01/dez/2017 10:17:31,1294,90.5663018998,155.24,tg7t11,0,Maraca_sul,eurocopter,0
tg7,t12,0,0,cm,,0,0,0,0,0,2.0369721204,-50.3894675989,94,01/dez/2017 10:18:01,1344,90.3953630773,161.25,tg7t12,0,Maraca_sul,eurocopter,0
tg7,t13,0,0,m,,0,0,0,0,0,2.03680163249,-50.3774065431,104,01/dez/2017 10:18:31,1342,90.8047254194,161.04,tg7t13,0,Maraca_sul,eurocopter,0
tg7,t2,0,0,c,,0,0,0,0,0,2.03599303029,-50.5103783123,91,01/dez/2017 10:13:01,1397,89.7025484426,167.68,tg7t2,0,Maraca_sul,eurocopter,0
tg7,t3,0,0,c,,0,0,0,0,0,2.03653307632,-50.4977180343,86,01/dez/2017 10:13:31,1410,87.5719856262,169.17,tg7t3,0,Maraca_sul,eurocopter,0
tg7,t4,0,0,c,,0,0,0,0,0,2.03671814874,-50.4858964495,98,01/dez/2017 10:14:01,1315,89.1083038346,157.84,tg7t4,0,Maraca_sul,eurocopter,0
tg7,t5,0,0,c,,0,0,0,0,0,2.03700891696,-50.4737523291,89,01/dez/2017 10:14:31,1351,88.6365119408,162.17,tg7t5,0,Maraca_sul,eurocopter,0
tg7,t6,0,0,cm,,0,0,0,0,0,2.03743580729,-50.4620376136,93,01/dez/2017 10:15:01,1304,87.9254584397,156.49,tg7t6,0,Maraca_sul,eurocopter,0
tg7,t7,0,0,cm,,0,0,0,0,0,2.03761258163,-50.4497116897,103,01/dez/2017 10:15:31,1371,89.1830966147,164.57,tg7t7,0,Maraca_sul,eurocopter,0
tg7,t8,0,0,c,,0,0,0,0,0,2.03757804818,-50.4376507178,106,01/dez/2017 10:16:01,1342,90.16284289,161.01,tg7t8,0,Maraca_sul,eurocopter,0
tg7,t9,0,0,c,,0,0,0,0,0,2.03745407984,-50.4255393706,113,01/dez/2017 10:16:31,1347,90.5826755505,161.7,tg7t9,0,Maraca_sul,eurocopter,0
tg8,t1,0,0,a,,0,0,0,0,0,2.01860971749,-50.3509333916,121,01/dez/2017 10:21:01,1485,251.057117319,178.23,tg8t1,0,Maraca_sul,eurocopter,0
tg8,t10,0,0,c,,0,0,0,0,0,2.01813010499,-50.4908158723,115,01/dez/2017 10:25:31,1724,272.875852301,206.87,tg8t10,0,Maraca_sul,eurocopter,0
tg8,t11,0,0,cm,,0,0,0,0,0,2.01840243302,-50.5064793024,96,01/dez/2017 10:26:01,1743,270.990288778,209.15,tg8t11,0,Maraca_sul,eurocopter,0
tg8,t2,0,0,cm,,0,0,0,0,0,2.01847225428,-50.366799999,128,01/dez/2017 10:21:31,1765,269.506912115,211.83,tg8t2,0,Maraca_sul,eurocopter,0
tg8,t3,0,0,c,,0,0,0,0,0,2.01768510975,-50.3822677955,129,01/dez/2017 10:22:01,1723,267.104698441,206.76,tg8t3,0,Maraca_sul,eurocopter,0
tg8,t4,0,0,cm,,0,0,0,0,0,2.01771159656,-50.3983069863,111,01/dez/2017 10:22:31,1784,270.094325112,214.14,tg8t4,0,Maraca_sul,eurocopter,0
tg8,t5,0,0,c,,0,0,0,0,0,2.01752669178,-50.4139143415,110,01/dez/2017 10:23:01,1736,269.325626779,208.37,tg8t5,0,Maraca_sul,eurocopter,0
tg8,t6,0,0,c,,0,0,0,0,0,2.01740481891,-50.4292744305,111,01/dez/2017 10:23:31,1709,269.548432403,205.07,tg8t6,0,Maraca_sul,eurocopter,0
